##################################################
Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2025-09-16/vertex_ai/gemini-2.5-flash/merged/merged_graph_4.ttl
Number of Nodes : 397
Number of edges : 747
cumulative number of nodes : 397
degree_histogram : [0, 128, 68, 63, 42, 24, 14, 9, 8, 6, 8, 7, 4, 5, 2, 2, 1, 1, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.004751545683535608
Average degree connectivity : {4: 4.767857142857143, 9: 3.462962962962963, 6: 4.392857142857143, 1: 0.2734375, 5: 2.8916666666666666, 2: 0.6764705882352942, 14: 5.178571428571429, 3: 2.4232804232804233, 10: 2.4625, 11: 4.116883116883117, 22: 2.227272727272727, 7: 3.3492063492063493, 12: 3.7916666666666665, 8: 4.609375, 15: 3.066666666666667, 35: 5.4, 23: 3.0217391304347827, 16: 3.4375, 13: 4.2, 24: 2.875, 17: 7.647058823529412}
#### Subject, Object, predicate ####
OrangeCorp_extra_node_2,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
CustomerPortalProd,Platinum,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
CustomerPortalProd,OrangeCorp,{'label': 'applicationModuleAdministrationTeam', 'color': 'white'}
CustomerPortalProd,CustomerPortalApp,{'label': 'applicationModuleOf', 'color': 'white'}
CustomerPortalProd,CustomerPortalApp_extra_node_1,{'label': 'applicationModuleOf', 'color': 'white'}
MonitoringSystem,Monitoring Tool,{'label': 'applicationType', 'color': 'white'}
MonitoringSystem,Critical,{'label': 'applicationBusinessImportance', 'color': 'white'}
MonitoringSystem,NetworkOpsTeam,{'label': 'elementManagedBy', 'color': 'white'}
MonitoringSystemApp,Internal Tool,{'label': 'applicationType', 'color': 'white'}
MonitoringSystemApp,High,{'label': 'applicationBusinessImportance', 'color': 'white'}
WANLinkParisLyon,NetworkTeam,{'label': 'resourceManagedBy', 'color': 'white'}
WANLinkParisLyon,CoreRouterLyon01,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
WANLinkParisLyon,CoreRouter01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
Event_InterfaceDown_extra_node_4,CoreRouter01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Event_InterfaceDown_extra_node_4,Major,{'label': 'alarmSeverity', 'color': 'white'}
Event_InterfaceDown_extra_node_4,NetworkMonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
CR02_Eth0_0,UpState,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
CR02_Eth0_0,PhysicalInterfaceType,{'label': 'networkInterfaceType', 'color': 'white'}
CR02_Eth0_0,CoreRouter02,{'label': 'networkInterfaceOf', 'color': 'white'}
CR02_Eth0_0,WANLinkParisLyon,{'label': 'networkInterfaceConnects', 'color': 'white'}
OrangeCorp_extra_node_2,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
CoreRouterLyon01,NetworkTeam,{'label': 'resourceManagedBy', 'color': 'white'}
CoreRouterLyon01,RouterType,{'label': 'resourceType', 'color': 'white'}
Eth0_CRM_Prod,up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
Eth0_CRM_Prod,AppServer_CRM_Prod,{'label': 'networkInterfaceOf', 'color': 'white'}
WS01_Eth0,UpState,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
WS01_Eth0,WebServer01,{'label': 'networkInterfaceOf', 'color': 'white'}
WS01_Eth0,VirtualInterfaceType,{'label': 'networkInterfaceType', 'color': 'white'}
ChangeRequest_20240424_001,ScheduledStatus,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
ChangeRequest_20240424_001,PreventativeMaintenanceCategory,{'label': 'changeRequestCategory', 'color': 'white'}
ChangeRequest_20240424_001,JohnDoe,{'label': 'changeRequestPilotParty', 'color': 'white'}
ChangeRequest_20240424_001,SoftwareUpgradeCause,{'label': 'changeRequestChangeCause', 'color': 'white'}
ChangeRequest_20240424_001,RouterCore01,{'label': 'changeRequestImpact', 'color': 'white'}
ChangeRequest_20240424_001,StandardChangeType,{'label': 'changeRequestType', 'color': 'white'}
Event_InterfaceUp,InformationalSeverity,{'label': 'alarmSeverity', 'color': 'white'}
Event_InterfaceUp,RouterCore01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Event_InterfaceUp,MonitoringSystemApp,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Event_InterfaceUp,Action_RestartInterface,{'label': 'alarmMitigatedBy', 'color': 'white'}
Event_InterfaceUp,JohnDoe,{'label': 'logOriginatingAgent', 'color': 'white'}
Event_InterfaceUp,Router_Core_01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Event_InterfaceUp,Cleared,{'label': 'alarmSeverity', 'color': 'white'}
Event_InterfaceUp,NMSApplication,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
InterfaceUpAction,NetworkInterfaceRestoreProcedure,{'label': 'hasProcedure', 'color': 'white'}
WebServer01_Eth0,UpAdminStatus,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
WebServer01_Eth0,Link_WS01_CR01,{'label': 'networkInterfaceConnects', 'color': 'white'}
WebServer01_Eth0,WebServer01,{'label': 'networkInterfaceOf', 'color': 'white'}
WebServer01_Eth0,UpState,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
WebServer01_Eth0,PhysicalInterfaceType,{'label': 'networkInterfaceType', 'color': 'white'}
WebServer01_Eth0,UpOperationalStatus,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
InternetAccess_Service,OrangeCorp_extra_node_3,{'label': 'subSystemOf', 'color': 'white'}
InternetAccess_Service,Customer Facing Service,{'label': 'serviceType', 'color': 'white'}
Link_WS01_CR01,RouterCore01,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
Link_WS01_CR01,WebServer01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
Link_WS01_CR01,NetworkOperationsTeam,{'label': 'resourceManagedBy', 'color': 'white'}
CRM_Application,Business Critical,{'label': 'applicationType', 'color': 'white'}
CRM_Application,High,{'label': 'applicationBusinessImportance', 'color': 'white'}
RouterRestartProcedure,RouterReachable,{'label': 'operationPlanPostCondition', 'color': 'white'}
RouterRestartProcedure,RouterUnreachable,{'label': 'operationPlanPreCondition', 'color': 'white'}
Action_UpgradeRouterOS,RouterCore01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Action_UpgradeRouterOS,RouterOSUpgradePlan,{'label': 'usedProcedure', 'color': 'white'}
Action_UpgradeRouterOS,JohnDoe,{'label': 'logOriginatingAgent', 'color': 'white'}
Event_CR01_Eth0_Down,NMSApplication,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Event_CR01_Eth0_Down,MajorSeverity,{'label': 'alarmSeverity', 'color': 'white'}
Event_CR01_Eth0_Down,CR01_Eth0_0,{'label': 'logOriginatingManagedObject', 'color': 'white'}
OP_RouterUpgrade,PreCond_BackupComplete,{'label': 'operationPlanPreCondition', 'color': 'white'}
OP_RouterUpgrade,PostCond_ServiceRestored,{'label': 'operationPlanPostCondition', 'color': 'white'}
Action_RestartInterface,TroubleTicket_20240423_001,{'label': 'isPartOf', 'color': 'white'}
Action_RestartInterface,RouterInterfaceRestartPlan,{'label': 'actionCorrelatedOperationPlan', 'color': 'white'}
JaneSmith_extra_node_0,CustomerPortalAppModule,{'label': 'agentManagesResource', 'color': 'white'}
JaneSmith_extra_node_0,AppSupportTeam_extra_node_0,{'label': 'org#memberOf', 'color': 'white'}
JaneSmith_extra_node_0,mailto:jane.smith@example.com,{'label': 'mbox', 'color': 'white'}
CustomerPortalAppModule,InProductionStatus,{'label': 'applicationModuleStatus', 'color': 'white'}
CustomerPortalAppModule,AppSupportTeam_extra_node_0,{'label': 'applicationModuleAdministrationTeam', 'color': 'white'}
CustomerPortalAppModule,CustomerPortalApp_extra_node_0,{'label': 'applicationModuleOf', 'color': 'white'}
CustomerPortalAppModule,JaneSmith_extra_node_0,{'label': 'applicationModuleAdministrationLeader', 'color': 'white'}
HPProLiantDL380,HPE,{'label': 'productManufacturedBy', 'color': 'white'}
HPProLiantDL380,HPE_extra_node_0,{'label': 'productManufacturedBy', 'color': 'white'}
AppSupport_Team,Ticketing System,{'label': 'agentPreferredContactMethod', 'color': 'white'}
AppSupport_Team,OrangeCorp_extra_node_3,{'label': 'org#unitOf', 'color': 'white'}
RouterFirmwareUpgradePlan,RouterOperationalAfterUpgrade,{'label': 'operationPlanPostCondition', 'color': 'white'}
RouterFirmwareUpgradePlan,RouterBackupComplete,{'label': 'operationPlanPreCondition', 'color': 'white'}
CorrectiveAction_RestartInterface,JohnDoe_extra_node_2,{'label': 'creator', 'color': 'white'}
CorrectiveAction_RestartInterface,Event_InterfaceUp,{'label': 'member', 'color': 'white'}
ProviderA_Router_Edge,External Router,{'label': 'resourceType', 'color': 'white'}
ProviderA_Router_Edge,ProviderA_Org,{'label': 'resourceManagedBy', 'color': 'white'}
CustomerPortalApp_extra_node_0,WebApplicationType,{'label': 'applicationType', 'color': 'white'}
CustomerPortalApp_extra_node_0,HighImportance,{'label': 'applicationBusinessImportance', 'color': 'white'}
OperationPlan_RouterRestart,PostCond_RouterReachable,{'label': 'operationPlanPostCondition', 'color': 'white'}
OperationPlan_RouterRestart,PreCond_RouterUnreachable,{'label': 'operationPlanPreCondition', 'color': 'white'}
JohnDoe_extra_node_3,NOC_Team,{'label': 'org#memberOf', 'color': 'white'}
JohnDoe_extra_node_3,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
Dell_PowerEdge_R740,DellTechnologies,{'label': 'productManufacturedBy', 'color': 'white'}
JaneSmith_extra_node_4,AppServer_CRM_Prod,{'label': 'agentManagesResource', 'color': 'white'}
JaneSmith_extra_node_4,ApplicationSupportTeam,{'label': 'org#memberOf', 'color': 'white'}
CiscoASR9K,CiscoSystems,{'label': 'productManufacturedBy', 'color': 'white'}
CiscoASR9K,Cisco,{'label': 'productManufacturedBy', 'color': 'white'}
FirmwareUpgradePlan,RouterReachabilityCheck,{'label': 'operationPlanPreCondition', 'color': 'white'}
FirmwareUpgradePlan,RouterFunctionalityCheck,{'label': 'operationPlanPostCondition', 'color': 'white'}
DataCenterA_Room1,DataCenterA_Rack1_U10,{'label': 'bot#hasSpace', 'color': 'white'}
DataCenterA_Room1,DataCenterA_Rack2_U5,{'label': 'bot#hasSpace', 'color': 'white'}
Event_AppErrorLog,AppLog_System,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Event_AppErrorLog,Major,{'label': 'alarmSeverity', 'color': 'white'}
Event_AppErrorLog,Server_App_01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
AppLog_System,Logging System,{'label': 'applicationType', 'color': 'white'}
JaneSmith,PhoneContactMethod,{'label': 'agentPreferredContactMethod', 'color': 'white'}
JaneSmith,AppServer_CRM_Prod,{'label': 'agentManagesResource', 'color': 'white'}
JaneSmith,ApplicationSupportTeam,{'label': 'org#memberOf', 'color': 'white'}
JaneSmith,AppSupportTeam,{'label': 'org#memberOf', 'color': 'white'}
DBUpgrade_OperationPlan,DBUpgrade_PostCondition,{'label': 'operationPlanPostCondition', 'color': 'white'}
DBUpgrade_OperationPlan,DBUpgrade_PreCondition,{'label': 'operationPlanPreCondition', 'color': 'white'}
RouterCore01_Gig0_0_0,UpState,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
RouterCore01_Gig0_0_0,PhysicalInterfaceType,{'label': 'networkInterfaceType', 'color': 'white'}
RouterCore01_Gig0_0_0,RouterCore01,{'label': 'networkInterfaceOf', 'color': 'white'}
RouterCore01_Gig0_0_0,Link_WS01_CR01,{'label': 'networkInterfaceConnects', 'color': 'white'}
OrangeCorp_extra_node_5,EmailContactMethod,{'label': 'agentPreferredContactMethod', 'color': 'white'}
Event_ConfigChange,AliceSmith,{'label': 'logOriginatingAgent', 'color': 'white'}
Event_ConfigChange,Router01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Event_ConfigChange,MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
JaneSmith_extra_node_3,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
JaneSmith_extra_node_3,AppSupport_Team,{'label': 'org#memberOf', 'color': 'white'}
Router_Core_01_GE0_0_1,Router_Core_01,{'label': 'networkInterfaceOf', 'color': 'white'}
Router_Core_01_GE0_0_1,Link_Router_Web_CP,{'label': 'networkInterfaceConnects', 'color': 'white'}
Router_Core_01_GE0_0_1,up_extra_node_2,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
CR01_Eth0_0,CoreRouter01,{'label': 'networkInterfaceOf', 'color': 'white'}
CR01_Eth0_0,UpState,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
CR01_Eth0_0,WANLinkParisLyon,{'label': 'networkInterfaceConnects', 'color': 'white'}
CR01_Eth0_0,PhysicalInterfaceType,{'label': 'networkInterfaceType', 'color': 'white'}
HotlineTeam,OrangeCorp_extra_node_2,{'label': 'org#unitOf', 'color': 'white'}
Rack_A1_L06,ServerRoom_A1,{'label': 'bot#hasSpace', 'color': 'white'}
TT_20240423_001_Note1,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
TT_20240423_001_Note1,TT_20240423_001,{'label': 'isPartOf', 'color': 'white'}
TT_20240423_001_Note1,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
TT_20240423_001_Note1,JohnDoe_extra_node_3,{'label': 'creator', 'color': 'white'}
JuniperEX4600,Juniper,{'label': 'productManufacturedBy', 'color': 'white'}
VPNService,Resource Facing Service,{'label': 'serviceType', 'color': 'white'}
VPNService,Router_Core_01,{'label': 'subSystem', 'color': 'white'}
Action_BringUpInterface,Event_InterfaceUp,{'label': 'member', 'color': 'white'}
TroubleTicketNote_20240423_001_1,InternalCommentType,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
TroubleTicketNote_20240423_001_1,JohnDoe,{'label': 'creator', 'color': 'white'}
TroubleTicketNote_20240423_001_1,TroubleTicket_20240423_001,{'label': 'isPartOf', 'color': 'white'}
TroubleTicketNote_20240423_001_1,DiagnosisOperationType,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
DataCenterA_ServerRoom1,DataCenterA_Rack2_U5,{'label': 'bot#hasSpace', 'color': 'white'}
DataCenterA_ServerRoom1,DataCenterA_Rack1_U10,{'label': 'bot#hasSpace', 'color': 'white'}
DataCenterA_ServerRoom1,DataCenterA,{'label': 'bot#hasBuilding', 'color': 'white'}
#### NODES #### :306
['WebServer01', 'IP_192_168_1_10', 'Router01_Eth0', 'up', 'TT_20240423_001', 'P1', 'Event_InterfaceDown_extra_node_2', 'OpPlan_InterfaceRestart', 'BobJohnson', 'OrangeCorp', 'GigabitEthernet0_0_1_CR01', 'TroubleTicket_CR01_InterfaceDown', 'HighSeverity', 'CR_20231101_001', 'Router_Core_01', 'RackA1', 'CR_20231115_001', 'JohnDoe_extra_node_0', 'OrangeCorp_extra_node_3', 'Email', 'JohnDoe_extra_node_2', 'Event_ConfigChange_RTR01', 'EdgeSwitch05', 'RackL06', 'In Production', 'ServerWeb01_Eth0', 'Link_Router01_ServerWeb01', 'CRM_Prod_Module', 'ApplicationSupportTeam', 'JohnDoe_extra_node_4', 'NetworkOperationsTeam', 'CustomerPortalApp', 'Critical', 'Server_App_01', 'Event_RouterInterfaceDown', 'NMS_System', 'NetworkTeam', 'WebServer_CP_01', 'Server', 'Event_LoginFailure', 'Warning', 'EdgeSwitch05_Gi0_1', 'TT_20231026_001_Note1', 'JohnDoe', 'WANLink_Paris_Lyon', 'Link_Router_Web_CP', 'Rack_A1_L5', 'ServerRoom_A1', 'CWA_ProdModule', 'Event_AppError', 'WebAppServer01', 'WAN_Link_Paris_ProviderA', 'Router_Core_01_GE0_0_0', 'AppSupportTeam', 'CoreRouter01_Gi0_0_0', 'RouterCore01', 'OperationalState_extra_node_5', 'NOC_Team', 'Phone', 'Internal', 'CoreRouter01', 'TT_20231026_001', 'CriticalWebApp', 'OperationalState', 'ServerRoomA', 'CR_20240310_005', 'Standard Change', 'ServerWeb01', 'OrangeCorp_extra_node_1', 'AppServer_CRM_Prod', 'Event_InterfaceDown', 'VirtualCenter_01', 'Virtualization Manager', 'Server_App_01_Eth0', 'NetworkOpsTeam', 'up_extra_node_1', 'CustomerPortal_Dev', 'In Development', 'CR_20240501_001', 'ChangeRequest_RouterUpgrade', 'RouterOSUpgradePlan', 'Event_TT_StatusChange_Resolved', 'JaneSmith_extra_node_2', 'Router01', 'FailureType', 'TT_20240315_001', 'Event_RouterDown', 'CoreRouter02', 'TT_2231026_001_Note2', 'TT_20231026_001_Screenshot', 'RackA1_U42', 'HP_ProLiant_DL380', 'WebServer_CP_02', 'In Use', 'Event_TT_StatusChange_InProgress', 'Ticketing System', 'InProgress', 'Scheduled', 'TroubleTicketNote_Diagnosis', 'InternalCommentType', 'ParisDataCenter', 'TroubleTicketNote_Resolution', 'CorrectiveActionOperationType', 'Software upgrade', 'AppSupportTeam_extra_node_0', 'ITOperationsDept', 'IP_10_0_0_1', 'CustomerPortal_Prod', 'AliceSmith', 'CustomerPortalApp_extra_node_1', 'OrangeCorp_extra_node_4', 'SupervisionOrigin', 'Configuration', 'RouterCore01_Gi0_0_0', 'PhysicalInterfaceType', 'CustomerPortal_App', 'Web Application', 'WebServer_CP_01_ETH0', 'CustomerPortal_Prod_Module', 'CustomerPortalProdModule', 'WebAppServer01_Eth0', 'Link_WebAppServer01_EdgeSwitch05', 'InternetAccessService', 'Customer Facing Service', 'Major', 'OperationalState_extra_node_0', 'StandardChangeType', 'TroubleTicket_20240423_001', 'Cisco_ASR9K', 'Link_EdgeSwitch05_CoreRouter01', 'CustomerPortalProd', 'MonitoringSystem', 'Monitoring Tool', 'MonitoringSystemApp', 'WANLinkParisLyon', 'Standard', 'Event_InterfaceDown_extra_node_4', 'CR02_Eth0_0', 'UpState', 'Internal intervention', 'Blocking', 'Failure', 'OrangeCorp_extra_node_2', 'EmailContactMethod', 'CoreRouterLyon01', 'ExternalAttacker', 'Eth0_CRM_Prod', 'WS01_Eth0', 'NMSApplication', 'P1Priority', 'ChangeRequest_20240424_001', 'ScheduledStatus', '10.0.0.10_extra_node_2', 'Event_InterfaceUp', 'InformationalSeverity', 'InterfaceUpAction', 'NetworkInterfaceRestoreProcedure', 'WebServer01_Eth0', 'UpAdminStatus', 'RouterOSUpgradePreCondition', 'InternetAccess_Service', 'Link_WS01_CR01', 'Managed backbone networks', 'DataCenterParis', 'Total breakdown', 'CRM_Application', 'RouterRestartProcedure', 'RouterReachable', 'RouterUpgradePreCondition', 'Action_UpgradeRouterOS', 'BlockingSeverity', 'Hotline', 'Event_CR01_Eth0_Down', 'PreventativeMaintenanceCategory', 'OP_RouterUpgrade', 'PreCond_BackupComplete', 'Action_RestartInterface', 'JaneSmith_extra_node_0', 'CustomerPortalAppModule', 'Customer', 'HPProLiantDL380', 'HPE', 'AppSupport_Team', 'RouterFirmwareUpgradePlan', 'RouterOperationalAfterUpgrade', 'CorrectiveAction_RestartInterface', 'ProviderA_Router_Edge', 'External Router', 'Supervision', 'CiscoSystems', 'InProductionStatus', 'Platinum', 'CustomerPortalApp_extra_node_0', 'WebApplicationType', 'OperationPlan_RouterRestart', 'SoftwareUpgradeCause', 'Virtual Machine', 'JohnDoe_extra_node_3', 'DiagnosisOperationType', 'Dell_PowerEdge_R740', 'DellTechnologies', 'Internal Chat', 'PhoneContactMethod', 'JaneSmith_extra_node_4', 'CiscoASR9K', 'FirmwareUpgradePlan', 'RouterReachabilityCheck', 'DataCenterA_Room1', 'DataCenterA_Rack1_U10', 'Event_AppErrorLog', 'AppLog_System', 'JaneSmith', 'DBUpgrade_OperationPlan', 'RouterCore01_Gig0_0_0', 'OrangeCorp_extra_node_5', '10.0.0.10_extra_node_1', 'Event_ConfigChange', 'RouterUpgradePostCondition', 'RouterOSUpgradePreCheck', '10.0.0.11', 'InternalInterventionCategory', 'Diagnosis', 'APM_System', 'Standard Router Interface Configuration', 'mailto:jane.smith@example.com', '10.0.0.10', 'mailto:bob.johnson@example.com', 'Router', 'IP_10_0_0_10', 'ResolutionOperationType', 'WebAppType', 'InProgressStatus', 'NetworkMonitoringSystem', 'PostCond_ServiceRestored', 'JaneSmith_extra_node_3', 'MainDataCenter', 'TicketingSystem', 'Internal Tool', 'DataCenterA_Rack2_U5', 'Closed', 'Router_Core_01_GE0_0_1', 'CR01_Eth0_0', 'MajorSeverity', 'Physical', 'Corrective Action', 'PostCond_RouterReachable', 'HotlineTeam', 'Rack_A1_L06', 'PreCond_RouterUnreachable', 'IP_192_168_1_1', 'IP_10_0_0_2', 'TT_20240423_001_Note1', '10.0.0.1', 'RouterUnreachable', 'High', 'up_extra_node_2', 'Business Critical', 'mailto:john.doe@example.com', 'Cisco', 'JuniperEX4600', 'Juniper', 'RouterFunctionalityCheck', 'DBUpgrade_PostCondition', 'VPNService', 'Resource Facing Service', 'HighImportance', '192.168.1.1', 'Action_BringUpInterface', 'HPE_extra_node_0', 'CustomerFacingServiceType', 'PostCond_InterfaceUp', 'DBUpgrade_PreCondition', 'RouterOSUpgradePostCondition', 'Physical Server', 'TroubleTicketNote_20240423_001_1', 'SLA_Gold', 'HPE_extra_node_4', 'Preventative maintenance', 'Application Server', 'DataCenterA_ServerRoom1', 'RouterOSUpgradePostCheck', 'RouterBackupComplete', 'RouterType', 'DataCenter_Paris', 'UpOperationalStatus', 'Network equipment failure', 'RackA2', 'Customer-Facing Service', 'CustomerOrigin', 'VirtualInterfaceType', 'Logging System', 'IP_10_0_0_5', 'Immediate Intervention', 'ProviderA_Org', 'TicketingSystemContactMethod', 'Cleared', 'WebServer01_MgmtIP', 'PreCond_InterfaceDown', 'Switch', 'DataCenterA', 'ServerType', 'RouterInterfaceRestartPlan', 'RouterCore01_MgmtIP', 'Interrupted service', 'HPE_extra_node_2', 'mailto:alice.smith@example.com']
